speed, delay, light_length, seconds_with, seconds_against, time_saved, time_saved_percent
3.7,6,75,3187.82666667,2739.66666667,-448.16,-0.163581944275
3.8,6,75,3184.98,2736.58,-448.4,-0.163854153725
3.9,6,75,3182.43333333,2733.87333333,-448.56,-0.164074902275
4.0,6,75,3178.64,2729.84,-448.8,-0.164405239868
3.0,6,80,3407.3875,2960.3125,-447.075,-0.15102290721
3.1,6,80,3402.4,2955.1,-447.3,-0.151365436026
3.2,6,80,3397.125,2949.525,-447.6,-0.151753248404
3.3,6,80,3392.50625,2944.75625,-447.75,-0.152049936221
3.4,6,80,3388.30625,2940.25625,-448.05,-0.152384677356
3.5,6,80,3385.15625,2936.80625,-448.35,-0.152665842359
3.6,6,80,3380.6,2932.1,-448.5,-0.152962040858
3.7,6,80,3377.05625,2928.40625,-448.65,-0.153206202179
3.8,6,80,3374.2625,2925.3875,-448.875,-0.15344121078
3.9,6,80,3371.75,2922.725,-449.025,-0.153632312311
4.0,6,80,2365.98125,2918.75625,552.775,0.18938717476
3.0,6,85,3596.33529412,3148.73529412,-447.6,-0.142152311386
3.1,6,85,3591.40588235,3143.59411765,-447.811764706,-0.142452157609
3.2,6,85,3586.20588235,3138.11176471,-448.094117647,-0.142791000208
3.3,6,85,3581.62352941,3133.38823529,-448.235294118,-0.14305131074
3.4,6,85,3577.49411765,3128.97647059,-448.517647059,-0.143343246993
3.5,6,85,3574.41176471,3125.61176471,-448.8,-0.143587890559
3.6,6,85,3569.88823529,3120.94705882,-448.941176471,-0.143847738526
3.7,6,85,3566.37647059,3117.29411765,-449.082352941,-0.144061591878
3.8,6,85,2499.10588235,3114.33529412,615.229411765,0.197547583565
3.9,6,85,2494.02941176,3111.71176471,617.682352941,0.198502431988
4.0,6,85,2487.65882353,3107.8,620.141176471,0.199543463695
3.0,6,90,3785.4,3337.33333333,-448.066666667,-0.134258889333
3.1,6,90,3780.52222222,3332.25555556,-448.266666667,-0.13452349593
3.2,6,90,3775.38888889,3326.85555556,-448.533333333,-0.134822004095
3.3,6,90,3770.83888889,3322.17222222,-448.666666667,-0.135052199782
3.4,6,90,3766.77222222,3317.83888889,-448.933333333,-0.135308961154
3.5,6,90,3763.75,3314.55,-449.2,-0.135523675914
3.6,6,90,2632.23333333,3309.92222222,677.688888889,0.204744656638
3.7,6,90,2626.16111111,3306.30555556,680.144444444,0.205711309199
3.8,6,90,2620.79444444,3303.4,682.605555556,0.206637269345
3.9,6,90,2615.61111111,3300.81111111,685.2,0.207585340977
4.0,6,90,2609.15,3296.95,687.8,0.208617055157
3.0,7,30,2667.5,2593.18333333,-74.3166666667,-0.0286584699629
3.1,7,30,2663.5,2512.75,-150.75,-0.0599940304447
3.2,7,30,2659.5,2355.45,-304.05,-0.129083614596
3.3,7,30,2655.5,2233.26666667,-422.233333333,-0.189065345234
3.4,7,30,2652.5,2126.8,-525.7,-0.24717886026
3.5,7,30,2650.5,2118.5,-532.0,-0.251121076233
3.6,7,30,2646.5,2114.5,-532.0,-0.251596122015
3.7,7,30,2643.5,2111.5,-532.0,-0.251953587497
3.8,7,30,2641.5,2109.5,-532.0,-0.252192462669
3.9,7,30,2639.5,2107.5,-532.0,-0.252431791222
4.0,7,30,2636.5,2104.5,-532.0,-0.252791636968
3.0,7,35,3047.5,2515.5,-532.0,-0.211488769628
3.1,7,35,3043.5,2511.5,-532.0,-0.21182560223
3.2,7,35,3039.5,2507.5,-532.0,-0.212163509472
3.3,7,35,3035.5,2503.5,-532.0,-0.212502496505
3.4,7,35,3032.5,2500.5,-532.0,-0.21275744851
3.5,7,35,3030.5,2498.5,-532.0,-0.212927756654
3.6,7,35,3026.5,2494.5,-532.0,-0.213269192223
3.7,7,35,3023.5,2491.5,-532.0,-0.21352598836
3.8,7,35,3021.5,2489.5,-532.0,-0.213697529624
3.9,7,35,3019.5,2487.5,-532.0,-0.213869346734
4.0,7,35,3016.5,2484.5,-532.0,-0.214127591065
3.0,7,40,3427.5,2895.5,-532.0,-0.183733379382
3.1,7,40,3423.5,2891.5,-532.0,-0.183987549715
3.2,7,40,3419.5,2887.5,-532.0,-0.184242424242
3.3,7,40,3415.5,2883.5,-532.0,-0.184498005896
3.4,7,40,3412.5,2880.5,-532.0,-0.184690157959
3.5,7,40,3410.5,2878.5,-532.0,-0.184818481848
3.6,7,40,3406.5,2874.5,-532.0,-0.185075665333
3.7,7,40,3403.5,2871.5,-532.0,-0.185269023159
3.8,7,40,3401.5,2869.5,-532.0,-0.185398152988
3.9,7,40,1998.5,2867.5,869.0,0.303051438535
4.0,7,40,1894.55,2864.5,969.95,0.338610577762
3.0,7,45,3807.5,3275.5,-532.0,-0.162417951458
3.1,7,45,3803.5,3271.5,-532.0,-0.162616536757
3.2,7,45,3799.5,3267.5,-532.0,-0.162815608263
3.3,7,45,3795.5,3263.5,-532.0,-0.163015167765
3.4,7,45,3792.5,3260.5,-532.0,-0.163165158718
3.5,7,45,2348.5,3258.5,910.0,0.279269602578
3.6,7,45,2097.04444444,3254.5,1157.45555556,0.355647735614
3.7,7,45,2093.1,3251.5,1158.4,0.356266338613
3.8,7,45,2089.72222222,3249.5,1159.77777778,0.356909610025
3.9,7,45,2086.83333333,3247.5,1160.66666667,0.357403130613
4.0,7,45,2082.54444444,3244.5,1161.95555556,0.358130853924
3.0,7,50,4187.5,3655.5,-532.0,-0.145534126658
3.1,7,50,4183.5,3651.5,-532.0,-0.145693550596
3.2,7,50,2379.5,3647.5,1268.0,0.34763536669
3.3,7,50,2298.54,3643.5,1344.96,0.369139563606
3.4,7,50,2293.66,3640.5,1346.84,0.369960170306
3.5,7,50,2289.86,3638.5,1348.64,0.370658238285
3.6,7,50,2284.99,3634.5,1349.51,0.371305544091
3.7,7,50,2281.14,3631.5,1350.36,0.371846344486
3.8,7,50,2277.9,3629.5,1351.6,0.372392891583
3.9,7,50,2275.1,3627.5,1352.4,0.372818745693
4.0,7,50,2270.94,3624.5,1353.56,0.373447372051
3.0,7,55,2502.55454545,4035.5,1532.94545455,0.379865061218
3.1,7,55,2497.14545455,4031.5,1534.35454545,0.380591478471
3.2,7,55,2491.32727273,4027.5,1536.17272727,0.381420913041
3.3,7,55,2486.44545455,4023.5,1537.05454545,0.382019273134
3.4,7,55,2481.73636364,4020.5,1538.76363636,0.382729420809
3.5,7,55,2478.1,4018.5,1540.4,0.383327112107
3.6,7,55,2473.30909091,4014.5,1541.19090909,0.383906067777
3.7,7,55,2469.53636364,4011.5,1541.96363636,0.384385799916
3.8,7,55,2466.40909091,2523.5,57.0909090909,0.0226237008484
3.9,7,55,2463.68181818,1943.51818182,-520.163636364,-0.267640221342
4.0,7,55,2459.62727273,1939.08181818,-520.545454545,-0.268449453584
3.0,7,60,2690.46666667,4415.5,1725.03333333,0.390676782546
3.1,7,60,2685.175,4411.5,1726.325,0.391323812762
3.2,7,60,2679.50833333,4407.5,1727.99166667,0.392057099641
3.3,7,60,2674.7,4403.5,1728.8,0.392596798002
3.4,7,60,2670.13333333,4160.5,1490.36666667,0.358218162881
3.5,7,60,2666.63333333,2146.53333333,-520.1,-0.24229765824
3.6,7,60,2661.90833333,2141.575,-520.333333333,-0.242967597835
3.7,7,60,2658.2,2137.63333333,-520.566666667,-0.243524770385
3.8,7,60,2655.16666667,2134.25,-520.916666667,-0.244074811604
3.9,7,60,2652.5,2131.35,-521.15,-0.244516386328
4.0,7,60,2648.53333333,2127.03333333,-521.5,-0.245177163812
3.0,7,65,2878.7,4795.5,1916.8,0.399708059639
3.1,7,65,2873.50769231,4791.5,1917.99230769,0.400290578669
3.2,7,65,2867.96923077,2348.03076923,-519.938461538,-0.221435965981
3.3,7,65,2863.22307692,2343.06923077,-520.153846154,-0.221996789221
3.4,7,65,2858.77692308,2338.19230769,-520.584615385,-0.222644054414
3.5,7,65,2855.39230769,2334.37692308,-521.015384615,-0.223192484241
3.6,7,65,2850.72307692,2329.49230769,-521.230769231,-0.223752947159
3.7,7,65,2847.06923077,2325.62307692,-521.446153846,-0.22421782748
3.8,7,65,2844.11538462,2322.34615385,-521.769230769,-0.22467332439
3.9,7,65,2841.5,2319.51538462,-521.984615385,-0.225040376471
4.0,7,65,2837.60769231,2315.3,-522.307692308,-0.225589639488
3.0,7,70,3067.18571429,2547.08571429,-520.1,-0.204194149056
3.1,7,70,3062.07857143,2541.67857143,-520.4,-0.204746581983
3.2,7,70,3056.65,2535.85,-520.8,-0.205374923596
3.3,7,70,3051.95714286,2530.95714286,-521.0,-0.205850976762
3.4,7,70,3047.61428571,2526.21428571,-521.4,-0.206395792688
3.5,7,70,3044.32857143,2522.52857143,-521.8,-0.206855932539
3.6,7,70,3039.70714286,2517.70714286,-522.0,-0.2073315006
3.7,7,70,3036.1,2513.9,-522.2,-0.207725048729
3.8,7,70,3033.21428571,2510.71428571,-522.5,-0.208108108108
3.9,7,70,3030.64285714,2507.94285714,-522.7,-0.20841782679
4.0,7,70,3026.81428571,2503.81428571,-523.0,-0.208881306806
3.0,7,75,3255.87333333,2734.98,-520.893333333,-0.190455993584
3.1,7,75,3250.84,2729.66666667,-521.173333333,-0.190929295396
3.2,7,75,3245.50666667,2723.96,-521.546666667,-0.191466345566
3.3,7,75,3240.86,2719.12666667,-521.733333333,-0.191875332521
3.4,7,75,3236.60666667,2714.5,-522.106666667,-0.19233990299
3.5,7,75,3233.40666667,2710.92666667,-522.48,-0.192731144824
3.6,7,75,3228.82666667,2706.16,-522.666666667,-0.193139602487
3.7,7,75,3225.26,2702.40666667,-522.853333333,-0.193476925506
3.8,7,75,3222.43333333,2699.3,-523.133333333,-0.193803331728
3.9,7,75,3219.9,2696.58,-523.32,-0.194068041742
4.0,7,75,3216.12666667,2692.52666667,-523.6,-0.19446418358
3.0,7,80,3444.725,2923.1375,-521.5875,-0.178434131135
3.1,7,80,3439.75625,2917.90625,-521.85,-0.178843991304
3.2,7,80,3434.50625,2912.30625,-522.2,-0.179308065558
3.3,7,80,3429.9,2907.525,-522.375,-0.179663115536
3.4,7,80,3425.725,2903.0,-522.725,-0.180063727179
3.5,7,80,3422.6,2899.525,-523.075,-0.18040023797
3.6,7,80,3418.05625,2894.80625,-523.25,-0.180754756903
3.7,7,80,3414.525,2891.1,-523.425,-0.18104700633
3.8,7,80,3411.75,2888.0625,-523.6875,-0.181328312666
3.9,7,80,2407.7375,2885.3875,477.65,0.165541023519
4.0,7,80,2401.425,2881.4,479.975,0.166577011175
3.0,7,85,3633.71176471,3111.51176471,-522.2,-0.167828386806
3.1,7,85,3628.8,3106.35294118,-522.447058824,-0.168186638388
3.2,7,85,3623.62352941,3100.84705882,-522.776470588,-0.168591504409
3.3,7,85,3619.05294118,3096.11176471,-522.941176471,-0.168902551397
3.4,7,85,3614.94705882,3091.67647059,-523.270588235,-0.169251405577
3.5,7,85,3611.88823529,3088.28823529,-523.6,-0.169543760202
3.6,7,85,3607.37647059,3083.61176471,-523.764705882,-0.169854296146
3.7,7,85,2539.86470588,3079.94705882,540.082352941,0.175354427406
3.8,7,85,2534.55294118,3076.97058824,542.417647059,0.176283013277
3.9,7,85,2529.42941176,3074.33529412,544.905882353,0.177243478743
4.0,7,85,2523.01764706,3070.40588235,547.388235294,0.178278786671
3.0,7,90,3822.81111111,3300.06666667,-522.744444444,-0.158404207322
3.1,7,90,3817.95,3294.97222222,-522.977777778,-0.158719935255
3.2,7,90,3812.83888889,3289.55,-523.288888889,-0.159076131656
3.3,7,90,3808.3,3284.85555556,-523.444444444,-0.159350825506
3.4,7,90,3804.25555556,3280.5,-523.755555556,-0.159657233823
3.5,7,90,2675.25,3277.18888889,601.938888889,0.183675372186
3.6,7,90,2667.68333333,3272.55,604.866666667,0.184830382016
3.7,7,90,2661.56666667,3268.92222222,607.355555556,0.185796881745
3.8,7,90,2656.16111111,3266.0,609.838888889,0.186723480983
3.9,7,90,2650.93333333,3263.4,612.466666667,0.187677473392
4.0,7,90,2644.43333333,3259.52222222,615.088888889,0.188705229464
3.0,8,30,2705.5,2666.63333333,-38.8666666667,-0.0145751821898
3.1,8,30,2701.5,2546.5,-155.0,-0.0608678578441
3.2,8,30,2697.5,2401.18333333,-296.316666667,-0.123404432537
3.3,8,30,2693.5,2280.25,-413.25,-0.181230128275
3.4,8,30,2690.5,2158.75,-531.75,-0.246323103648
3.5,8,30,2688.5,2080.96666667,-607.533333333,-0.291947652533
3.6,8,30,2684.5,2076.5,-608.0,-0.292800385264
3.7,8,30,2681.5,2073.5,-608.0,-0.293224017362
3.8,8,30,2679.5,2071.5,-608.0,-0.293507120444
3.9,8,30,2677.5,2069.5,-608.0,-0.293790770718
4.0,8,30,2674.5,2066.5,-608.0,-0.294217275587
3.0,8,35,3085.5,2477.5,-608.0,-0.245408678103
3.1,8,35,3081.5,2473.5,-608.0,-0.24580553871
3.2,8,35,3077.5,2469.5,-608.0,-0.246203684956
3.3,8,35,3073.5,2465.5,-608.0,-0.246603123099
3.4,8,35,3070.5,2462.5,-608.0,-0.246903553299
3.5,8,35,3068.5,2460.5,-608.0,-0.247104247104
3.6,8,35,3064.5,2456.5,-608.0,-0.247506615103
3.7,8,35,3061.5,2453.5,-608.0,-0.247809252089
3.8,8,35,3059.5,2451.5,-608.0,-0.248011421579
3.9,8,35,3057.5,2449.5,-608.0,-0.248213921208
4.0,8,35,3054.5,2446.5,-608.0,-0.248518291437
3.0,8,40,3465.5,2857.5,-608.0,-0.212773403325
3.1,8,40,3461.5,2853.5,-608.0,-0.213071666375
3.2,8,40,3457.5,2849.5,-608.0,-0.213370766801
3.3,8,40,3453.5,2845.5,-608.0,-0.213670708136
3.4,8,40,3450.5,2842.5,-608.0,-0.213896218118
3.5,8,40,3448.5,2840.5,-608.0,-0.214046822742
3.6,8,40,3444.5,2836.5,-608.0,-0.214348669134
3.7,8,40,3441.5,2833.5,-608.0,-0.214575613199
3.8,8,40,2358.5,2831.5,473.0,0.167049267173
3.9,8,40,1936.025,2829.5,893.475,0.315771337692
4.0,8,40,1931.6125,2826.5,894.8875,0.316606226782
3.0,8,45,3845.5,3237.5,-608.0,-0.187799227799
3.1,8,45,3841.5,3233.5,-608.0,-0.188031544766
3.2,8,45,3837.5,3229.5,-608.0,-0.188264437219
3.3,8,45,3833.5,3225.5,-608.0,-0.188497907301
3.4,8,45,3650.5,3222.5,-428.0,-0.13281613654
3.5,8,45,2139.04444444,3220.5,1081.45555556,0.335803619176
3.6,8,45,2134.1,3216.5,1082.4,0.336514845329
3.7,8,45,2130.17777778,3213.5,1083.32222222,0.337115986377
3.8,8,45,2126.83333333,3211.5,1084.66666667,0.337744563807
3.9,8,45,2123.96666667,3209.5,1085.53333333,0.338225061017
4.0,8,45,2119.71111111,3206.5,1086.78888889,0.338933069979
3.0,8,50,4225.5,3617.5,-608.0,-0.16807187284
3.1,8,50,4221.5,3613.5,-608.0,-0.168257921683
3.2,8,50,2340.54,3609.5,1268.96,0.351561158055
3.3,8,50,2335.59,3605.5,1269.91,0.352214672029
3.4,8,50,2330.75,3602.5,1271.75,0.353018736988
3.5,8,50,2326.99,3600.5,1273.51,0.353703652271
3.6,8,50,2322.14,3596.5,1274.36,0.354333379675
3.7,8,50,2318.31,3593.5,1275.19,0.354860164185
3.8,8,50,2315.1,3591.5,1276.4,0.355394681888
3.9,8,50,2312.32,3589.5,1277.18,0.355810001393
4.0,8,50,2308.19,3586.5,1278.31,0.356422696222
3.0,8,55,2539.60909091,3997.5,1457.89090909,0.364700665188
3.1,8,55,2534.22727273,3993.5,1459.27272727,0.36541197628
3.2,8,55,2528.44545455,3989.5,1461.05454545,0.366224976928
3.3,8,55,2523.58181818,3985.5,1461.91818182,0.366809228909
3.4,8,55,2518.90909091,3982.5,1463.59090909,0.367505564116
3.5,8,55,2515.30909091,3980.5,1465.19090909,0.368092176634
3.6,8,55,2510.53636364,3976.5,1465.96363636,0.368656767601
3.7,8,55,2506.78181818,3973.5,1466.71818182,0.36912499857
3.8,8,55,2503.68181818,3971.5,1467.81818182,0.36958785895
3.9,8,55,2500.97272727,2043.5,-457.472727273,-0.223867250929
4.0,8,55,2496.94545455,1902.03636364,-594.909090909,-0.312774825068
3.0,8,60,2727.6,4377.5,1649.9,0.376904625928
3.1,8,60,2722.33333333,4373.5,1651.16666667,0.377538965741
3.2,8,60,2716.7,4369.5,1652.8,0.378258381966
3.3,8,60,2711.90833333,4365.5,1653.59166667,0.378786316955
3.4,8,60,2707.375,4362.5,1655.125,0.379398280802
3.5,8,60,2703.90833333,2438.5,-265.408333333,-0.108840817442
3.6,8,60,2699.2,2104.53333333,-594.666666667,-0.282564622402
3.7,8,60,2695.50833333,2100.575,-594.933333333,-0.283224037863
3.8,8,60,2692.5,2097.16666667,-595.333333333,-0.283875069538
3.9,8,60,2689.85,2094.25,-595.6,-0.28439775576
4.0,8,60,2685.90833333,2089.90833333,-596.0,-0.285179972008
3.0,8,65,2915.9,4757.5,1841.6,0.387094062007
3.1,8,65,2910.73076923,4753.5,1842.76923077,0.387665768543
3.2,8,65,2905.22307692,2409.5,-495.723076923,-0.205736906795
3.3,8,65,2900.49230769,2306.03076923,-594.461538462,-0.257785605636
3.4,8,65,2896.07692308,2301.12307692,-594.953846154,-0.258549337113
3.5,8,65,2892.72307692,2297.27692308,-595.446153846,-0.259196506901
3.6,8,65,2888.06923077,2292.37692308,-595.692307692,-0.259857923754
3.7,8,65,2884.43076923,2288.49230769,-595.938461538,-0.260406582769
3.8,8,65,2881.5,2285.19230769,-596.307692308,-0.260944206009
3.9,8,65,2878.9,2282.34615385,-596.553846154,-0.261377462463
4.0,8,65,2875.03076923,2278.10769231,-596.923076923,-0.262025837909
3.0,8,70,3104.44285714,2510.04285714,-594.4,-0.2368087056
3.1,8,70,3099.35714286,2504.61428571,-594.742857143,-0.237458861644
3.2,8,70,3093.95714286,2498.75714286,-595.2,-0.238198418642
3.3,8,70,3089.27857143,2493.85,-595.428571429,-0.238758775158
3.4,8,70,3084.96428571,2489.07857143,-595.885714286,-0.239400122248
3.5,8,70,3081.70714286,2485.36428571,-596.342857143,-0.23994183089
3.6,8,70,3077.1,2480.52857143,-596.571428571,-0.240501736381
3.7,8,70,3073.50714286,2476.70714286,-596.8,-0.240965106319
3.8,8,70,3070.64285714,2473.5,-597.142857143,-0.241416154091
3.9,8,70,3068.08571429,2470.71428571,-597.371428571,-0.241780861521
4.0,8,70,3064.27857143,2466.56428571,-597.714285714,-0.242326660276
3.0,8,75,3293.18,2697.87333333,-595.306666667,-0.22065775265
3.1,8,75,3288.16666667,2692.54,-595.626666667,-0.221213674325
3.2,8,75,3282.86,2686.80666667,-596.053333333,-0.221844519268
3.3,8,75,3278.22666667,2681.96,-596.266666667,-0.222324966318
3.4,8,75,3274.0,2677.30666667,-596.693333333,-0.222870745725
3.5,8,75,3270.82666667,2673.70666667,-597.12,-0.223330407724
3.6,8,75,3266.26,2668.92666667,-597.333333333,-0.223810320753
3.7,8,75,3262.70666667,2665.16,-597.546666667,-0.224206676772
3.8,8,75,3259.9,2662.03333333,-597.866666667,-0.224590225517
3.9,8,75,3257.38,2659.3,-598.08,-0.224901289813
4.0,8,75,2362.75333333,2655.22666667,292.473333333,0.110150043687
3.0,8,80,3482.075,2885.975,-596.1,-0.206550645796
3.1,8,80,3477.125,2880.725,-596.4,-0.2070312161
3.2,8,80,3471.9,2875.1,-596.8,-0.207575388682
3.3,8,80,3467.30625,2870.30625,-597.0,-0.207991743041
3.4,8,80,3463.15625,2865.75625,-597.4,-0.20846155356
3.5,8,80,3460.05625,2862.25625,-597.8,-0.208856212647
3.6,8,80,3455.525,2857.525,-598.0,-0.209272009869
3.7,8,80,3452.00625,2853.80625,-598.2,-0.209614790773
3.8,8,80,2448.24375,2850.75,402.50625,0.141193107077
3.9,8,80,2443.1875,2848.0625,404.875,0.14215804604
4.0,8,80,2436.83125,2844.05625,407.225,0.143184580122
3.0,8,85,3671.1,3074.3,-596.8,-0.194125491982
3.1,8,85,3666.20588235,3069.12352941,-597.082352941,-0.194544907437
3.2,8,85,3661.05294118,3063.59411765,-597.458823529,-0.195018922411
3.3,8,85,3656.49411765,3058.84705882,-597.647058824,-0.195383112438
